"","x"
"1",0.01094439684375
"2",0.0227733361191406
"3",5.85790785482031
"4",14.4107904738262
"5",7.16460243111719
"6",2.23798494008594
"7",0.0008417865859375
"8",0.62093353253125
"9",0.0010070625
"10",8.03e-06
"11",0.575851440914062
"12",0.0016250614453125
