"","x"
"1",0.0167274788554685
"2",0.0143466692265625
"3",1.926397913125
"4",-0.454350859394531
"5",0.158088694648437
"6",0.004302978515625
"7",0.139678955078125
"8",0.01251220703125
"9",0.00018310546875
"10",0.602668762207031
"11",0.973304748535156
