"","x"
"1",0.033824952
"2",0.0110316973027344
"3",1.33258687796875
"4",0.0647255569296875
"5",-0.506574064960937
"6",0.0240021022109375
"7",0.0083185930390625
"8",1.52587890625e-05
"9",0.224853515375
"10",0
"11",0.289054691542969
"12",0.0380268854375
