"","x"
"1",0.0297432259257812
"2",0.0115504961308594
"3",1.33830892386719
"4",0.111684480269531
"5",-0.0266647068710937
"6",0.182281504707031
"7",0.00643539428710938
"8",0.00067901611328125
"9",0.198474884033203
"10",0.000156402587890625
"11",0.401992797851562
"12",0.174766540527344
