"","x"
"1",0.0168625636328125
"2",0.01383805390625
"3",6.72450693457031
"4",-22.56249569375
"5",0.36677192171875
"6",-0.3632118671875
"7",18.0703739980469
"8",-9.97512751269531
"9",17.9184532683594
"10",-2.64962222851563
"11",0.0041415672739375
"12",0.256166577304688
"13",0.007171630859375
"14",0.0001243952609375
"15",0.512816686523437
"16",0.0067138671875
